"cleaning_fee","beds","host_response_time","host_is_superhost","neighbourhood_Bronx","neighbourhood_Brooklyn","neighbourhood_Manhattan","neighbourhood_Queens","neighbourhood_Staten","latitude","longitude","room_apt","room_private","room_shared","accommodates","bathrooms","bedrooms","guests_included","transit","access","minimum_nights","calculated_host_listings_count","property_type","review_scores_rating","reviews_per_month","is_business_travel_ready","review_scores_cleanliness","review_scores_checkin","is_location_exact","review_scores_location","review_scores_value","cancellation_policy","availability_30","availability_60","availability_90","availability_365","bed_airbed","bed_couch","bed_futon","bed_sofa","bed_real","instant_bookable","wifi","heat","air","kitcken","shampoo","essential","tv","gym","washer","dryer","fridge","self_check","hair","smart","aid","hanger","co"
50,1,0,0,0,1,0,0,0,710.8639891159,339.121864876404,0,1,0,1,1,1,1,1,0,1,1,0,100,0.07,0,10,10,1,10,10,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
50,1,0,0,0,0,1,0,0,729.007158469599,319.318303663493,0,1,0,2,1,1,1,0,0,1,1,0,40,0.03,0,8,10,1,10,6,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10,1,10,0,0,0,1,0,0,721.128833846002,305.352325217399,0,1,0,1,1,1,1,1,1,2,2,0,94,0.33,0,8,10,1,10,10,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
50,1,0,0,0,0,1,0,0,781.277820055898,318.156834979092,1,0,0,2,1,0,1,1,0,2,1,0,100,0.1,0,10,9,1,10,10,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
100,2,10,1,0,0,1,0,0,807.554512864598,348.957604387493,1,0,0,4,1,1,4,1,1,2,1,0,98,3.83,1,10,10,1,9,10,3,4,4,12,162,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1
85,2,0,0,0,0,1,0,0,726.056727110802,314.071132299901,1,0,0,4,2,3,1,1,1,1,1,0,100,0.04,0,10,10,1,10,10,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1
110,4,10,0,0,0,1,0,0,721.4711107165,312.67267243669,1,0,0,6,1,2,1,0,0,3,1,0,91,1.4,1,9,10,1,10,9,3,10,16,20,198,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1
50,1,10,0,0,0,1,0,0,762.332556355098,337.978290766003,0,1,0,2,1,1,1,1,1,2,2,0,100,0.16,0,9,10,1,10,10,2,11,27,27,27,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50,1,0,0,0,1,0,0,0,725.551315731899,351.535442732697,0,1,0,1,1,1,1,0,0,3,1,0,60,0.09,0,4,10,1,9,4,3,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1
70,1,0,0,0,0,1,0,0,723.162731997,322.938843497496,1,0,0,4,1,1,2,1,1,2,1,0,100,0.45,1,10,10,1,10,10,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
10,1,10,0,0,1,0,0,0,689.800827721001,370.105213934096,0,1,0,2,1,1,1,1,1,5,2,0,93,0.36,0,9,9,1,9,9,3,0,0,0,144,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1
50,1,10,0,0,1,0,0,0,685.055292950302,361.331411796101,0,1,0,2,1,1,1,1,1,2,2,0,93,0.2,0,10,10,1,8,9,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
50,3,0,0,0,1,0,0,0,685.902214742299,386.396602237099,0,1,0,3,1,1,2,1,1,3,1,0,100,0.85,0,9,10,1,9,10,1,27,57,87,362,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1
75,2,6,0,0,1,0,0,0,695.830971874102,379.562882823592,1,0,0,4,1,0,4,1,1,2,3,0,90,2.37,0,9,10,0,9,9,3,7,19,43,307,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1
175,2,10,0,0,1,0,0,0,684.390259163102,347.691272361104,1,0,0,5,1,2,4,1,1,4,1,0,90,2.22,0,10,10,1,9,9,3,10,16,29,211,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1
24,1,0,0,0,1,0,0,0,714.295739338098,362.072389102693,0,1,0,2,1,1,1,1,1,3,1,0,100,0.17,0,10,10,1,10,10,1,3,6,6,69,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30,1,6,0,0,0,1,0,0,764.830303022002,310.189071400998,0,1,0,2,1,1,1,0,1,5,2,0,92,3.49,0,9,10,1,10,9,3,8,38,68,147,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
50,1,0,0,0,0,1,0,0,747.155239586,299.525018492304,1,0,0,3,1,1,3,1,1,3,2,0,100,0.05,0,10,8,0,10,10,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
150,3,10,0,0,1,0,0,0,681.893148549101,305.649967685895,1,0,0,6,3,2,1,1,1,2,1,0,100,0.41,0,10,10,1,10,10,3,0,2,24,36,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1
95,2,0,0,0,0,1,0,0,719.153709831097,314.260785308591,1,0,0,4,1,1,2,1,1,2,1,0,98,0.75,0,10,10,0,10,9,2,10,10,13,103,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
20,3,10,0,0,0,1,0,0,816.900466653401,361.128505756099,1,0,0,6,1,3,6,1,1,5,3,0,100,0.92,0,9,10,1,10,10,2,1,1,1,62,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1
125,2,6,1,0,0,0,1,0,758.3659284576,386.132518953701,1,0,0,4,1.5,2,2,1,0,3,3,0,97,2.11,1,9,10,1,10,10,3,2,2,2,214,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1
20,1,6,0,0,0,1,0,0,791.9371190523,332.793521996891,0,0,1,2,1,1,1,1,1,1,1,0,95,0.37,0,10,9,1,10,9,2,27,57,87,362,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0
100,1,0,0,0,0,1,0,0,759.954919804898,313.831105169598,1,0,0,2,1,0,2,1,1,15,1,0,90,0.16,0,7,7,1,8,7,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
25,1,6,1,0,0,0,1,0,721.721062004598,411.899736235398,1,0,0,2,1,0,2,1,1,3,1,0,96,0.99,0,10,10,1,9,10,1,8,8,9,155,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1
70,1,3,0,0,0,1,0,0,725.7787537092,317.636026109994,1,0,0,2,1,0,1,1,1,4,1,0,100,0.17,0,10,10,1,10,10,1,0,2,2,2,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
100,3,10,0,0,0,1,0,0,743.514505182503,301.920913031495,1,0,0,7,1.5,2,4,1,0,3,1,0,100,0.49,0,10,10,1,10,10,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1
60,1,0,0,0,0,1,0,0,763.278786920502,306.525858072391,0,1,0,2,1,1,1,0,0,3,2,0,93,0.1,0,9,9,1,10,9,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1
50,1,0,0,0,0,1,0,0,769.898107310901,310.151782125402,0,1,0,2,1,1,1,1,1,1,1,0,100,0.03,0,10,10,1,10,8,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1
150,2,3,0,0,1,0,0,0,711.221971574403,343.367830989195,1,0,0,2,1,1,1,1,0,13,1,0,100,0.28,0,9,10,1,10,10,3,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0
75,2,3,1,0,0,0,1,0,772.7334668662,388.700006124196,1,0,0,6,1,2,2,0,0,2,1,0,91,1.33,0,8,10,1,10,9,3,4,34,64,339,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
50,1,0,0,0,1,0,0,0,656.020052910897,341.092724754404,1,0,0,4,1,1,1,1,0,3,1,0,95,0.33,1,10,10,0,9,10,1,29,30,30,30,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1
40,1,3,1,0,0,1,0,0,721.567459755199,321.392579857701,0,1,0,2,1.5,1,1,1,1,1,1,0,94,0.72,0,9,10,1,9,9,3,7,7,7,7,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0
18,1,10,1,0,1,0,0,0,679.732903124503,369.42097577959,0,1,0,2,1,1,1,1,1,2,3,0,97,3.33,0,10,10,1,9,10,3,3,5,14,269,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
50,1,0,0,0,1,0,0,0,681.286584060402,305.744256199404,1,0,0,2,1,1,1,0,0,1,1,0,90,0.07,0,8,10,1,10,8,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
65,2,6,0,0,1,0,0,0,696.351951186799,370.179387106603,1,0,0,4,1,1,1,1,1,4,1,0,90,0.26,0,9,10,1,9,9,2,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1
30,1,0,0,0,1,0,0,0,698.806249243901,369.433585746592,0,1,0,2,3.5,1,1,1,1,1,1,0,80,0.07,0,8,8,1,8,9,1,0,0,2,277,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0
80,1,6,0,0,1,0,0,0,718.699805790003,343.939281868799,1,0,0,2,1,1,1,1,1,26,1,0,98,0.26,0,10,10,1,10,10,3,3,33,63,275,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
75,2,6,1,0,1,0,0,0,688.5730500465,326.150578235101,1,0,0,4,1,2,1,1,1,3,2,0,99,2.17,0,10,10,1,10,10,3,3,29,57,147,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1
40,1,0,0,0,1,0,0,0,706.494715943201,370.457347634797,0,1,0,2,1,1,1,1,1,2,2,0,100,0.07,0,10,10,0,10,10,2,0,0,0,31,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1
50,2,0,0,0,1,0,0,0,676.609569373099,351.637442667098,1,0,0,2,1,0,3,0,0,4,1,0,100,0.03,0,10,10,1,10,10,2,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
50,1,10,0,0,1,0,0,0,693.975406838099,366.201001158998,0,1,0,2,1.5,1,1,1,1,4,1,0,91,0.66,0,9,10,1,9,9,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0
50,2,10,0,1,0,0,0,0,845.334850506099,420.442304727203,1,0,0,4,1,1,3,1,1,7,1,0,91,0.46,1,9,9,0,8,9,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
85,2,3,0,0,0,1,0,0,837.395901982802,353.748882798499,1,0,0,4,1,1,2,1,1,2,1,0,90,1.44,0,9,10,0,9,9,3,30,60,90,90,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0
50,3,0,0,0,0,1,0,0,740.516330969903,295.7722021264,1,0,0,5,1.5,1,1,1,1,3,1,0,100,0.1,0,10,10,0,10,10,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1
60,4,0,0,0,1,0,0,0,731.748258298701,345.968969132599,1,0,0,5,3,3,2,0,0,2,1,0,95,0.13,0,10,10,1,10,10,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1
50,2,0,0,0,0,0,1,0,755.346455106,373.9146506596,1,0,0,4,1,1,1,1,1,2,1,0,95,0.13,0,9,10,1,10,10,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
60,1,0,0,0,1,0,0,0,676.028394802003,330.589059221992,1,0,0,3,1,2,2,1,0,4,1,0,90,0.07,0,9,9,1,10,10,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1
80,1,6,0,0,1,0,0,0,721.235514299103,341.526655233892,1,0,0,2,1,1,1,1,1,1,2,0,92,1.02,0,9,10,1,10,9,3,30,60,90,365,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1
70,2,10,0,0,0,1,0,0,726.964114671702,321.794829357003,1,0,0,4,1,2,1,1,0,1,3,0,84,0.98,0,7,8,0,9,8,3,15,23,23,154,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,10,1,0,0,1,0,0,822.913441551101,348.277622174493,0,1,0,2,1,1,1,1,1,2,1,0,99,1.54,0,10,10,1,10,10,3,29,57,87,347,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0
50,2,10,0,0,1,0,0,0,712.119267229198,341.124601017199,1,0,0,4,1,1,1,1,1,6,1,0,96,0.72,0,10,10,0,10,9,2,4,4,4,4,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20,1,0,0,0,0,1,0,0,781.288519333899,314.284331597904,0,0,1,1,1,1,1,1,0,2,1,0,93,0.23,0,10,9,1,10,10,2,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0
59,1,10,0,0,1,0,0,0,611.259601357503,319.256080578398,1,0,0,2,1,1,2,1,1,5,1,0,94,0.56,0,9,10,1,9,9,3,13,40,70,70,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1
60,1,10,0,0,0,1,0,0,767.119013848998,313.624615538103,1,0,0,2,1,1,2,0,1,3,1,0,89,0.65,0,9,10,1,10,9,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0
100,3,0,0,0,0,1,0,0,775.685207572302,319.716797418593,1,0,0,5,2,2,1,1,1,1,1,0,93,0.11,0,9,10,1,10,9,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1
80,1,0,0,0,1,0,0,0,707.597746298397,359.275577959096,1,0,0,2,1,1,1,0,0,1,1,0,80,0.1,0,9,9,1,10,9,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
50,1,3,0,0,1,0,0,0,674.270097241198,334.885692384901,1,0,0,4,1,2,1,1,1,3,1,0,98,0.53,0,10,10,1,10,10,3,0,0,14,14,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1
75,1,3,0,0,1,0,0,0,728.675293255698,348.517032452492,1,0,0,2,1,1,1,1,0,2,1,0,97,0.54,0,9,10,1,10,10,3,9,21,33,62,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1
54,1,0,0,0,1,0,0,0,678.7400035441,331.580377597192,1,0,0,2,1,0,1,1,1,1,1,0,80,0.03,0,6,10,1,10,10,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
350,1,1,0,0,0,1,0,0,803.768127204698,330.970568569199,0,1,0,3,1,1,1,1,1,1,3,0,93,0.98,0,10,10,1,10,9,3,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1
90,1,0,0,0,1,0,0,0,716.930499027299,355.230580876594,1,0,0,2,1,1,2,0,0,1,1,0,100,0.23,0,10,10,1,10,10,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
10,1,10,1,0,0,0,1,0,734.418862431802,545.462380852598,0,1,0,2,1,1,1,1,1,2,1,0,96,2.24,0,10,10,0,10,9,2,2,32,62,152,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1
0,1,3,0,1,0,0,0,0,829.778788510801,371.775954603294,0,1,0,1,1,1,1,1,1,1,1,0,92,2.36,0,9,10,1,9,9,3,0,0,3,3,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1
60,1,0,0,0,0,1,0,0,755.116635008001,331.742650558596,1,0,0,2,1,0,1,1,1,4,1,0,92,0.5,0,9,10,1,10,9,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1
80,2,0,0,0,1,0,0,0,712.781632311902,335.286519404292,1,0,0,5,1,2,4,1,1,3,1,0,100,0.17,0,10,10,0,10,9,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
15,1,10,1,0,1,0,0,0,690.220829658102,369.230958945792,0,1,0,2,2,1,1,1,1,1,7,0,96,6.6,0,10,10,1,9,10,3,3,12,12,12,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1
0,2,10,0,0,0,0,1,0,762.681322813997,394.618426495597,0,1,0,4,1,1,2,1,1,2,4,0,88,2.94,0,9,9,1,9,9,3,15,45,75,165,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1
40,1,3,0,0,0,0,1,0,713.627357834497,388.641756240304,1,0,0,2,1,1,1,1,1,4,1,0,91,0.35,0,9,10,1,9,9,2,1,5,35,215,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
0,1,6,0,0,0,1,0,0,717.426813783597,306.275248593295,0,1,0,1,1,1,1,1,1,6,2,0,87,1.42,0,9,9,1,9,9,3,13,38,68,343,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
50,1,0,0,0,0,1,0,0,802.131736520501,348.427949804801,1,0,0,4,1,1,1,0,0,2,1,0,90,0.07,0,8,8,0,7,7,3,29,59,89,364,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
99,3,6,0,0,0,1,0,0,740.392112835401,317.841033493892,1,0,0,6,1.5,2,4,1,1,2,1,0,96,3.03,0,10,10,1,10,9,3,10,23,30,58,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1
40,1,0,0,0,0,0,1,0,747.848367772697,343.874644404295,1,0,0,2,1,0,1,1,1,5,1,0,100,0.03,0,6,10,1,10,10,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
25,2,10,1,0,1,0,0,0,678.105761377203,328.741097381794,0,1,0,3,1,1,1,1,1,1,11,0,98,4.04,0,9,10,1,10,10,3,9,16,30,305,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1
25,1,0,0,0,1,0,0,0,665.935955568699,311.857859151402,1,0,0,2,1,0,1,1,1,2,1,0,93,0.33,0,9,10,1,10,9,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
54,1,0,0,0,1,0,0,0,683.335787098898,315.299379401395,0,1,0,2,1,1,1,1,0,7,1,0,100,0.03,0,10,10,1,10,8,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
20,2,10,0,0,1,0,0,0,659.871091470301,339.317378490193,0,1,0,3,1,1,1,1,1,1,1,0,90,5.06,0,9,10,1,9,9,3,0,12,37,65,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1
50,1,0,0,0,0,1,0,0,797.011267935801,370.040801624896,0,1,0,1,1,1,1,1,1,1,1,0,80,0.03,0,8,10,1,6,8,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50,1,0,0,0,0,1,0,0,732.841362195998,314.890949943603,1,0,0,2,1,1,1,0,0,2,1,0,100,0.03,0,10,10,1,10,10,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1
75,1,0,0,0,0,1,0,0,745.533706858197,326.979091178501,0,1,0,2,1,1,1,1,1,6,1,0,100,0.21,0,10,10,0,10,10,2,20,20,20,20,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1
100,1,0,0,0,0,1,0,0,738.445876060801,320.503977810091,1,0,0,1,1,1,1,1,0,3,1,0,90,0.07,0,10,10,1,8,9,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
50,1,0,0,0,1,0,0,0,690.5769972754,335.569151670299,0,1,0,2,1,1,2,1,1,4,1,0,91,4.31,0,8,10,1,9,9,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1
50,1,10,1,0,0,0,1,0,774.3329786136,382.656196391096,0,1,0,2,1,1,1,1,1,2,1,0,100,0.93,0,10,10,1,10,10,2,21,50,80,170,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1
75,1,0,0,0,1,0,0,0,676.582415759498,342.141181700399,1,0,0,2,1,1,2,1,1,3,1,0,96,0.47,0,9,9,1,9,10,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1
100,2,10,1,0,1,0,0,0,698.670623792196,388.656082109094,1,0,0,5,1,2,4,1,1,2,1,0,100,1.49,1,10,10,1,10,10,3,6,14,26,243,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1
0,1,10,1,0,0,1,0,0,844.572192892997,364.741739873494,0,1,0,2,1,1,1,1,1,2,1,0,95,2.79,0,10,10,1,9,10,1,20,20,20,20,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1
50,2,0,0,0,0,1,0,0,728.447103250602,320.108829229895,1,0,0,4,1,2,1,1,1,2,1,0,87,0.1,0,7,10,1,9,9,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
50,1,0,0,0,1,0,0,0,716.971344511499,340.813014467798,0,1,0,1,1,1,1,1,1,1,1,0,95,0.63,0,9,9,1,10,9,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1
35,3,0,0,0,1,0,0,0,683.887840365401,344.425192343891,0,1,0,1,3,1,1,1,1,3,1,0,85,0.15,0,8,10,1,9,9,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1
70,2,0,0,0,0,1,0,0,739.214964507603,302.834307282097,1,0,0,4,1,1,2,0,0,2,1,0,90,0.1,0,10,10,1,10,10,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
20,2,3,0,0,0,1,0,0,799.6483854483,345.535702500996,1,0,0,3,1,1,1,1,0,2,1,0,98,0.33,0,10,10,1,9,9,1,1,1,1,121,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1
170,1,6,1,0,0,1,0,0,721.615298557097,305.459670140095,1,0,0,2,1,1,1,1,0,1,1,0,96,2.54,1,10,10,1,10,9,3,9,33,43,223,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1
10,2,10,1,0,0,0,1,0,770.056416362799,423.170501724897,0,1,0,3,1,1,1,1,1,1,5,0,95,12.62,0,10,10,0,10,10,3,26,56,85,175,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
80,2,10,0,0,0,1,0,0,809.6506278969,360.881313091994,1,0,0,3,1,0,2,1,1,4,1,0,95,2.1,1,9,10,1,9,9,3,8,17,29,119,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1
25,2,10,1,0,0,1,0,0,800.893431064303,343.263122904091,1,0,0,5,1,2,4,1,1,2,1,0,93,1.39,1,9,10,1,10,9,2,4,5,5,156,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1
15,2,0,0,0,1,0,0,0,668.298874995699,350.232907968191,1,0,0,5,1,2,1,1,1,1,3,0,100,0.19,0,10,10,1,9,10,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1
25,1,0,0,0,1,0,0,0,712.882478367298,358.632539353493,0,1,0,1,1,1,1,0,0,2,1,0,90,0.07,0,10,10,1,10,9,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
30,1,10,0,0,0,1,0,0,754.6288264761,325.549588262504,1,0,0,2,1,0,1,1,1,1,1,0,83,0.71,0,8,10,0,10,9,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
50,1,0,0,0,1,0,0,0,707.661946121704,346.602690320495,0,1,0,2,1,1,1,1,0,2,2,0,90,0.1,0,9,10,0,9,8,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
50,1,0,0,0,0,0,1,0,747.1546001183,388.95512339819,0,1,0,1,0.5,1,1,0,0,7,1,0,100,0.09,0,10,10,1,10,10,1,29,59,89,364,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50,1,10,0,0,0,1,0,0,768.346725176897,341.283325914802,1,0,0,2,1,0,2,1,1,5,1,0,95,1.33,0,9,10,0,10,10,3,1,1,1,218,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1
50,2,0,0,0,0,1,0,0,775.692686718699,347.978500125194,1,0,0,1,1,0,1,1,0,7,1,0,100,0.1,0,10,10,1,10,9,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
75,2,1,0,0,1,0,0,0,731.001212984303,341.665108768595,1,0,0,2,2,2,2,1,1,3,1,0,100,0.22,0,10,10,1,10,10,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0
175,4,10,1,0,1,0,0,0,684.977805738598,368.081134206591,1,0,0,5,2,3,2,1,1,1,3,0,98,4.67,1,10,10,1,9,10,3,4,15,25,88,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1
